what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486024805688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024808449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024832098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024835392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024882830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024887321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024894139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024905170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024913488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1486024913504
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1486024919512
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1486024919559
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486024926079
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1486024926095
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486024926828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024929903
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1486024945751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1486024945767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024945798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024949292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024955342
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486024957051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024962669
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1486024972702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024972780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1486024972780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024985720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024991450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486024997117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025001970
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1486025010709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025019635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025023680
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486025023695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486025025770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025032556
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025037851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025050605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025052071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025052071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025058049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025062651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025071465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025072541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025072541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025081471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025090367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025092972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025098265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486025100763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025113421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025119380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1486025119396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025125408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025136752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1486025139079
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486025143309
opened,editor,,,"org.eclipse.ui.systemInPlaceEditor",1486025144964
activated,editor,,,"org.eclipse.ui.systemInPlaceEditor",1486025144980
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1486025147402
closed,editor,,,"org.eclipse.ui.systemInPlaceEditor",1486025147402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025157870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025268463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486025272147
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486025293429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025304101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025328516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486025334259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1486025341382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025347829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025386047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486025391120
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1486025397710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486025398771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486025400409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486025411739
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486025415578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486025417013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486025424395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486025455227
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486025479405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025489430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025493429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1486025493429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025502791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025508223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1486025508223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1486025513667
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486025522271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486025524160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025525281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025600662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486025600709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025602752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025742468
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1486025753990
started,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1486025754159
opened,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1486025754346
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1486025754393
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1486025754394
error,log,,,"Help documentation could not be indexed completely.",1486025760522
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486025762066
closed,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1486025762082
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486025770725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486025774315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486025775064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025779765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025854815
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486025859040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025862041
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025879359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486025883397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026043028
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026044249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026054256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026055619
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026059255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026061100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026062206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026094552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486026105204
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026108366
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026112068
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486026124444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026128799
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1486026136041
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1486026136064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026136083
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026140299
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1486026140299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026145050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026145224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026145400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026146015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486026149706
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026152307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026168154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026182674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026228020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486026231238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026240574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026240761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026240932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486026254664
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026263919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026268602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026298517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026300280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026311328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026328454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486026342156
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026344579
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1486026360892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026366574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026367900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026367900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026377154
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026399549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1486026399565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026404483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026406452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1486026406468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026411680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026417678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026429335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026430473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026430473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026434763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026440122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026442182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026454811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486026457989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486026479234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026482107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026483838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486026483885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026492220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026493265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026493280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026502617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026504052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026504068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026511813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026516635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1486026516650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026525813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026543060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1486026543060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026546773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026547947
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026547947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026561306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026573938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486026578058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026581849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026591868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026592039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026592554
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026597881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1486026600782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026610259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026644707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026653163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026658099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026698727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026707047
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026731893
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026735265
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1486026786698
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1486026788164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486026790023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026792971
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1486026806186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486026810041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026813026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026813587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026814182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026814572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026814964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026815292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026815510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026816618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026816914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026817837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1486026818039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026856778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026861585
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486026861616
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026865110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026881469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486026887078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026905571
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1486026916701
